class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2bSBuR.pdf,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,30,13,1,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,13,0,2,2,0,1,11050254,-60,21.31607639,0,0,0,0,0,0,0,1320805,-60,0,0,0,1527,4362,1,2835,0,0,431.5,5476,12,277.6923077,1260,8,0,1,9729449,0,18.76822724,0,0,32,1,21,0,11,0,0,32,1,16,0,16,1,0.011048755,0.011048755,0.011048755,0.235890915,0.597027359,0.044414241,0.596720449,0.596720449,0.596720449,-1,-1,-1,0.045203437,0.050683971,0.039722904,0,0,0,0,0,0,0,0,735.7419118,11403.9943,1754.461404,22808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2d8tgR.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,3,0,1,12,0,2,2,0,1,279465475,480,404.3192636,1,3,9,1,3,3,0,279465476,1980,1,130052,0,1,1,1,0,0,0,452,5516,12,311,1260,8,0,1,-1,-1500,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053549,0.00053549,0.00053549,0.007104303,0.020143793,0.002159025,0.028730826,0.028730826,0.028730826,0.028847097,0.028935635,0.028754294,0.011127941,0.02898897,0.001930749,1,8,19,1,5,6,0,0.277456105,17360.36973,156243.2813,39060.83008,468730,0,5,7,1,0,1,1,0,8,14,1,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2dh1Fp.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,3,0,1,12,0,2,2,0,1,279464258,480,404.3175029,1,3,9,1,3,3,0,279464259,1980,1,130052,0,1,1,1,0,0,0,451.4814815,5502,12,311,1260,8,0,1,-1,-1500,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053549,0.00053549,0.00053549,0.007096836,0.020113925,0.002159025,0.028700958,0.028700958,0.028700958,0.02881723,0.028905767,0.028724426,0.011117985,0.028959102,0.001930749,1,8,19,1,5,6,0,0.277456105,17360.36973,156243.2813,39060.83008,468730,0,5,7,1,0,1,1,0,8,14,1,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2e98mN.pdf,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,3,10,0,21,6,1,5,0,0,0,0,1,0,1,2,0,1,0,39,1,0,3,0,1,6,0,1,1,0,1,90916408,-780,350.7577469,0,2,4,1,0,1,1,-4204431,-120,0,1,0,1,1,1,0,0,0,8659,25334,13,96,96,96,0,1,95120839,-660,366.9785455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0.205343243,0.208003129,0.204052415,0.99997653,0.99997653,0.99997653,0.205218072,0.205218072,0.205218072,0.207658909,0.207713671,0.207604146,0,5268,19117,2,6299,7549,1,7.82E-06,3277.564019,42608.31913,21304.16312,127825,0,4,4,1,0,0,0,0,14,17,2,1,2,0,3
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2eaoMQ.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9,2,1,0,0,0,1,0,3,0,2,2,0,1,0,9,0,0,3,0,1,2,0,2,2,0,1,178268699,-300,257.9118909,1,2,7,1,3,2,0,178268700,1020,1,65027,0,1,1,1,0,0,0,1430.666667,12394,11,6186.5,12365,8,0,1,-1,-1320,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035637777,0.035637777,0.035637777,0.034774233,0.034774233,0.034774233,0.999986161,0.999986161,0.999986161,0.036232847,0.036307576,0.036149814,0.036396145,0.036415519,0.036376771,1,8,19,1,5,6,0,0.179979629,40144.66221,120433.9599,180650.9097,361302,0,5,7,1,0,1,1,0,7,12,1,1,2,2,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2ikFsf.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,5,0,0,2,0,4,0,2,2,0,1,0,27,0,0,2,0,1,13,1,2,2,0,1,305555078,840,442.0646383,1,3,9,1,3,3,0,305555079,2040,1,130052,0,1,1,1,0,0,0,355.6666667,4113,12,568.1666667,4047,8,0,1,-1,-1200,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655647,0.000655647,0.000655647,0.003838843,0.008136853,0.001806766,0.021454809,0.021454809,0.021454809,0.021571203,0.021659833,0.021478302,0.001845208,0.002112165,0.00157825,1,8,19,2,5,6,0,0.277746455,17342.22158,234119.8829,36018.45877,468240,0,5,7,1,0,1,1,0,8,14,2,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2jAk5f.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,24,10,1,6,0,0,2,0,4,0,2,2,0,1,0,24,0,0,3,0,1,10,0,2,2,0,1,214139691,-960,309.8085807,1,2,8,1,3,3,0,214139692,1560,1,130052,0,1,1,1,0,0,0,382.5,4126,12,647.3,4060,8,0,1,-1,-2520,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022415637,0.022415637,0.022415637,0.002832394,0.007671877,0.000514638,0.023947,0.023947,0.023947,0.024083818,0.024188001,0.023974615,0.008456805,0.024250762,0.000246022,1,8,19,1,5,6,0,0.326486552,16597.41598,132779.2891,39833.79602,398338,0,5,7,1,0,1,1,0,8,13,1,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2jfHII.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,26,12,1,6,0,0,2,0,4,0,2,2,0,1,0,26,0,0,3,0,1,12,0,2,2,0,1,214588303,-960,310.4576143,1,2,8,1,3,3,0,214588304,1560,1,130052,0,1,1,1,0,0,0,365.4230769,4059,12,559.3333333,3993,8,0,1,-1,-2520,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023256106,0.023256106,0.023256106,0.003076686,0.007913449,0.000760233,0.024799153,0.024799153,0.024799153,0.024935895,0.025040019,0.024826752,0.008904512,0.025102744,0.000491768,1,8,19,1,5,6,0,0.326303059,15329.3071,132853.9557,33213.49723,398562,0,5,7,1,0,1,1,0,8,13,1,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2p06d4.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,26,12,1,6,0,0,2,0,4,0,2,2,0,1,0,26,0,0,3,0,1,12,0,2,2,0,1,213975462,-960,309.5709809,1,2,8,1,3,3,0,213975463,1560,1,130052,0,1,1,1,0,0,0,384.0769231,4584,12,600.1666667,4518,8,0,1,-1,-2520,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024519471,0.024519471,0.024519471,0.002995219,0.007838192,0.000675793,0.026051938,0.026051938,0.026051938,0.026188855,0.026293113,0.026079573,0.009265982,0.026355919,0.000406983,1,8,19,1,5,6,0,0.326721953,15309.65326,132683.6224,33170.9139,398051,0,5,7,1,0,1,1,0,8,13,1,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2s15GE.pdf,0,3,5,1,0,1,1,5,0,0,1,0,1,0,0,0,5,22,0,30,12,2,9,0,0,1,1,4,0,2,1,0,1,0,54,0,0,7,0,1,13,1,1,1,0,1,43177543,-2520,83.2900135,0,2,8,1,2,4,0,35883305,180,2,69252,0,2,2,1,0,0,0,14225.375,113300,36,56732,113280,184,0,1,7294238,-2700,14.07067515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372296256,0.372296256,0.372296256,0.359947952,0.375646592,0.000117785,0.689434664,0.999983641,0.378885686,0.374210266,0.375898521,0.372894998,0.321733201,0.375384847,0.000166862,1,8,19,1,5,6,0,0.226579549,5660.018414,43662.99376,23510.84435,305641,0,5,7,1,0,1,1,0,7,14,1,2,3,2,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2tyeVg.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,3,0,1,12,0,2,2,0,1,279466342,480,404.3205179,1,3,9,1,3,3,0,279466343,1980,1,130052,0,1,1,1,0,0,0,452.3703704,5526,12,311,1260,8,0,1,-1,-1500,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535488,0.000535488,0.000535488,0.007109622,0.020165084,0.002159021,0.028752099,0.028752099,0.028752099,0.02886837,0.028956907,0.028775566,0.011135029,0.029010243,0.001930745,1,8,19,1,5,6,0,0.277455513,17360.40676,156243.6146,39060.91341,468731,0,5,7,1,0,1,1,0,8,14,1,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp2xGoKP.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,3,0,1,12,0,2,2,0,1,279464258,480,404.3175029,1,3,9,1,3,3,0,279464259,1980,1,130052,0,1,1,1,0,0,0,451.4814815,5502,12,311,1260,8,0,1,-1,-1500,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053549,0.00053549,0.00053549,0.007096836,0.020113925,0.002159025,0.028700958,0.028700958,0.028700958,0.02881723,0.028905767,0.028724426,0.011117985,0.028959102,0.001930749,1,8,19,1,5,6,0,0.277456105,17360.36973,156243.2813,39060.83008,468730,0,5,7,1,0,1,1,0,8,14,1,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp31gNo6.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,2,0,1,13,1,2,2,0,1,288764299,540,417.7724233,1,3,9,1,3,3,0,288764300,1980,1,130052,0,1,1,1,0,0,0,457.4444444,5578,12,317.9166667,1260,8,0,1,-1,-1440,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000670534,0.000670534,0.000670534,0.007195587,0.020181382,0.002275176,0.028706439,0.028706439,0.028706439,0.028821358,0.028908864,0.028729634,0.002313131,0.002576705,0.002049556,1,8,19,1,5,6,0,0.274227252,17564.77713,237124.3814,36480.6895,474249,0,5,7,1,0,1,1,0,8,14,2,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp34SYWH.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9,2,1,0,0,0,1,0,3,0,2,2,0,1,0,9,0,0,3,0,1,2,0,2,2,0,1,178295659,-300,257.9508955,1,2,7,1,3,2,0,178295660,1020,1,65027,0,1,1,1,0,0,0,1411.444444,12219,11,6096.5,12185,8,0,1,-1,-1320,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035169216,0.035169216,0.035169216,0.034294415,0.034294415,0.034294415,0.999986158,0.999986158,0.999986158,0.035758876,0.035833622,0.035675825,0.035922209,0.035941588,0.035902831,1,8,19,1,5,6,0,0.180017994,40136.10665,120408.2932,180612.4097,361225,0,5,7,1,0,1,1,0,7,12,1,1,2,2,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp35ADzc.pdf,0,4,5,2,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,19,9,1,2,0,0,2,0,4,0,2,2,0,1,0,19,0,0,3,0,1,9,0,2,2,0,1,219238288,-240,317.1850231,1,2,8,2,3,3,0,219238289,1800,1,130052,0,1,1,1,0,0,0,752.2631579,9289,34,1415.444444,9218,26,0,1,-1,-2040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012386753,0.012386753,0.012386753,0.009198179,0.01133901,0.007057347,0.999990453,0.999990453,0.999990453,0.03607791,0.036176956,0.03597409,0.026538837,0.036253329,0.00712656,1,8,19,1,5,6,0,0.310389598,22052.41989,139665.2868,46555.10594,418996,0,5,6,2,0,0,1,0,8,13,2,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3EV8mM.pdf,0,3,4,1,0,0,1,2,0,0,1,0,1,0,0,0,2,15,0,8,8,1,4,0,0,1,1,4,0,2,1,0,1,0,8,0,0,6,0,1,8,0,2,1,0,1,52713233,-2460,87.15812335,0,2,7,1,2,3,0,52713234,240,2,69252,0,1,1,1,0,0,0,11465.625,91216,42,45658.5,91196,121,0,1,-1,-2700,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290878239,0.290878239,0.290878239,0.274652654,0.292537029,0.000114181,0.999984142,0.999984142,0.999984142,0.292142155,0.29267024,0.291458657,0.243678307,0.29242602,0.000161756,1,8,19,1,5,6,0,0.219645406,39411.24507,52548.32458,39411.24507,315290,0,5,7,1,0,1,1,0,7,14,1,2,3,2,7
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3GEADu.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,3,0,1,12,0,2,2,0,1,279464954,480,404.3185098,1,3,9,1,3,3,0,279464955,1980,1,130052,0,1,1,1,0,0,0,451.7777778,5510,12,311,1260,8,0,1,-1,-1500,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053549,0.00053549,0.00053549,0.007101103,0.020130992,0.002159025,0.028718025,0.028718025,0.028718025,0.028834297,0.028922834,0.028741493,0.011123675,0.02897617,0.001930749,1,8,19,1,5,6,0,0.277456105,17360.36973,156243.2813,39060.83008,468730,0,5,7,1,0,1,1,0,8,14,1,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3H_6n9.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,16,3,1,0,0,0,3,0,5,0,2,2,0,1,0,17,0,0,5,0,1,3,0,2,2,0,1,208806040,-300,402.789429,1,3,10,1,3,4,0,141603606,2100,1,195077,0,1,1,1,0,0,0,1746.705882,26840,22,9569.666667,26787,173,0,1,67202434,-2400,129.6343248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038096929,0.038096929,0.038096929,0.003021332,0.003021332,0.003021332,0.038265555,0.038265555,0.038265555,0.038065993,0.038141304,0.037990428,0.031055438,0.038199626,0.002531934,1,8,19,1,5,6,0,0.247332087,46395.58551,157744.9685,262908.2457,788725,0,5,7,1,0,1,1,0,8,14,1,0,3,3,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3KCsuA.pdf,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,30,13,1,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,13,0,2,2,0,1,8192307,-60,15.80306134,0,0,0,0,0,0,0,-71523,-60,0,0,0,1527,4362,1,2835,0,0,429.2857143,5422,12,277.0769231,1260,8,0,1,8263830,0,15.94103009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011138614,0.011138614,0.011138614,0.234724187,0.588843706,0.04477546,0.5885343,0.5885343,0.5885343,-1,-1,-1,0.045571075,0.051096181,0.040045969,0,0,0,0,0,0,0,0,729.8064281,11311.99434,1740.307558,22624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3KuoCA.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,3,0,1,12,0,2,2,0,1,279468063,480,404.3230078,1,3,9,1,3,3,0,279468064,1980,1,130052,0,1,1,1,0,0,0,453.1111111,5546,12,311,1260,8,0,1,-1,-1500,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535488,0.000535488,0.000535488,0.007120289,0.020207752,0.002159021,0.028794767,0.028794767,0.028794767,0.028911039,0.028999575,0.028818235,0.011149252,0.029052911,0.001930745,1,8,19,1,5,6,0,0.277455513,17360.40676,156243.6146,39060.91341,468731,0,5,7,1,0,1,1,0,8,14,1,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3MO9bN.pdf,0,4,5,2,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,19,9,1,2,0,0,2,0,4,0,2,2,0,1,0,19,0,0,3,0,1,9,0,2,2,0,1,219236877,-240,317.1829818,1,2,8,2,3,3,0,219236878,1800,1,130052,0,1,1,1,0,0,0,751.9473684,9283,34,1414.777778,9212,26,0,1,-1,-2040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012386871,0.012386871,0.012386871,0.009198266,0.011339119,0.007057414,0.999990453,0.999990453,0.999990453,0.036063934,0.036162982,0.035960114,0.026529544,0.036239355,0.007126628,1,8,19,1,5,6,0,0.310392561,22052.20937,139663.9534,46554.66149,418992,0,5,6,2,0,0,1,0,8,13,2,0,2,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3NbqXZ.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9,2,1,0,0,0,2,0,4,0,2,2,0,1,0,9,0,0,3,0,1,2,0,2,2,0,1,151765096,-600,219.5675579,1,2,8,1,3,3,0,151765097,1080,1,130052,0,1,1,1,0,0,0,11548.33333,103447,11,51713,103418,8,0,1,-1,-1680,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261863427,0.261863427,0.261863427,0.261082316,0.261082316,0.261082316,0.999987401,0.999987401,0.999987401,0.262459338,0.262563906,0.262349731,0.262644537,0.262662175,0.262626899,1,8,19,1,5,6,0,0.327693381,44096.77288,132290.2892,198435.4008,396871,0,5,7,1,0,1,1,0,7,12,1,1,2,2,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3Q10SX.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,2,0,1,13,1,2,2,0,1,288821127,540,417.8546398,1,3,9,1,3,3,0,288821128,1980,1,130052,0,1,1,1,0,0,0,509.962963,6956,12,321.25,1260,8,0,1,-1,-1440,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000670498,0.000670498,0.000670498,0.007921581,0.023085811,0.002275056,0.031694759,0.031694759,0.031694759,0.031809671,0.031897173,0.031717952,0.002313009,0.00257657,0.002049448,1,8,19,1,5,6,0,0.274212797,17565.70305,237136.8814,36482.61258,474274,0,5,7,1,0,1,1,0,8,14,2,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3QweUD.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,3,0,1,12,0,2,2,0,1,279464780,480,404.3182581,1,3,9,1,3,3,0,279464781,1980,1,130052,0,1,1,1,0,0,0,451.7037037,5508,12,311,1260,8,0,1,-1,-1500,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053549,0.00053549,0.00053549,0.007100036,0.020126725,0.002159025,0.028713758,0.028713758,0.028713758,0.02883003,0.028918567,0.028737226,0.011122252,0.028971903,0.001930749,1,8,19,1,5,6,0,0.277456105,17360.36973,156243.2813,39060.83008,468730,0,5,7,1,0,1,1,0,8,14,1,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3T0NHJ.pdf,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,30,13,1,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,13,0,2,2,0,1,8239831,-60,15.89473573,0,0,0,0,0,0,0,-71869,-60,0,0,0,1544,4362,1,2818,0,0,431,5424,12,280.6153846,1260,8,0,1,8311700,0,16.03337191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011089109,0.011089109,0.011089109,0.234121012,0.588338834,0.044576458,0.588030803,0.588030803,0.588030803,-1,-1,-1,0.045368537,0.050869087,0.039867987,0,0,0,0,0,0,0,0,733.0644925,11362.49432,1748.076789,22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3VTWpE.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,4,0,27,12,1,6,0,0,2,0,4,0,2,2,0,1,0,27,0,0,2,0,1,13,1,2,2,0,1,288802486,540,417.8276707,1,3,9,1,3,3,0,288802487,1980,1,130052,0,1,1,1,0,0,0,499.4444444,6672,12,321.25,1260,8,0,1,-1,-1440,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000670518,0.000670518,0.000670518,0.007772108,0.022487665,0.002275123,0.031096867,0.031096867,0.031096867,0.031211783,0.031299287,0.031120061,0.002313077,0.002576646,0.002049509,1,8,19,1,5,6,0,0.274220891,17565.18453,237129.8814,36481.53566,474260,0,5,7,1,0,1,1,0,8,14,2,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3W5yOo.pdf,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,30,13,1,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,13,0,2,2,0,1,11050222,-60,21.31601466,0,0,0,0,0,0,0,1320770,-60,0,0,0,1527,4362,1,2835,0,0,430.7857143,5456,12,277.6923077,1260,8,0,1,9729452,0,18.76823302,0,0,32,1,21,0,11,0,0,32,1,16,0,16,1,0.011058452,0.011058452,0.011058452,0.235746884,0.596673688,0.044453221,0.596366509,0.596366509,0.596366509,-1,-1,-1,0.04524311,0.050728454,0.039757767,0,0,0,0,0,0,0,0,735.0967505,11393.9943,1752.922942,22788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3Xp0Pv.pdf,0,4,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,12,3,1,2,0,0,2,0,4,0,2,2,0,1,0,12,0,0,3,0,1,3,0,2,2,0,1,172990449,-1500,250.2755339,1,3,9,1,3,3,0,172990450,1260,1,130052,0,1,1,1,0,0,0,11639.41667,136667,45,46218.66667,136566,734,0,1,-1,-2760,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349602298,0.349602298,0.349602298,0.004447106,0.004983459,0.003910753,0.999989998,0.999989998,0.999989998,0.350318686,0.350422456,0.350209915,0.233684151,0.350502472,6.50E-05,0,8,18,2,5,5,0,0.3251926,33326.91389,133307.6222,133307.6222,399923,0,5,7,1,0,1,1,0,8,14,1,0,3,3,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3YNNNz.pdf,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,30,13,1,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,13,0,2,2,0,1,11050210,-60,21.31599151,0,0,0,0,0,0,0,1320757,-60,0,0,0,1527,4362,1,2835,0,0,430.5,5448,12,277.6923077,1260,8,0,1,9729453,0,18.76823495,0,0,32,1,21,0,11,0,0,32,1,16,0,16,1,0.011062335,0.011062335,0.011062335,0.235689201,0.596532046,0.044468832,0.596224759,0.596224759,0.596224759,-1,-1,-1,0.045258999,0.050746269,0.03977173,0,0,0,0,0,0,0,0,734.838686,11389.99431,1752.307558,22780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3a3NBS.pdf,0,3,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,9,2,1,0,0,0,2,0,4,0,2,2,0,1,0,9,0,0,3,0,1,2,0,2,2,0,1,153081056,-540,221.4714352,1,2,8,1,3,3,0,153081057,1080,1,130052,0,1,1,1,0,0,0,11054.11111,99007,11,49493,98978,8,0,1,-1,-1620,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251746022,0.251746022,0.251746022,0.250961577,0.250961577,0.250961577,0.999987348,0.999987348,0.999987348,0.252324234,0.252429248,0.252214158,0.252510223,0.252527936,0.25249251,1,8,19,1,5,6,0,0.329092271,43909.32845,131727.9561,197591.9012,395184,0,5,7,1,0,1,1,0,7,12,1,1,2,2,8
1,/home/yonah/Downloads/mimicus-master/results/F_gdkde/tmp3bp23w.pdf,0,3,4,1,0,0,1,2,0,0,1,0,1,0,0,0,2,0,0,10,2,1,1,0,0,2,0,4,0,2,2,0,1,0,10,0,0,2,0,1,2,0,2,2,0,1,357775238,2520,591.5595866,1,2,4,2,0,2,0,312511851,3060,1,130052,0,1,1,1,0,0,0,817.4,7325,29,3641,7252,30,0,1,45263387,-540,74.84025628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017787727,0.017787727,0.017787727,0.000628613,0.000652947,0.00060428,0.999993917,0.999993917,0.999993917,0.017768463,0.0178587,0.017674171,0.009390671,0.017909395,0.000871947,1,8,19,2,5,6,0,0.263717457,49314.89507,246574.3767,246574.3767,493149,0,5,7,1,0,1,1,0,9,15,1,0,3,3,7
